word_count,sentence_count,avg_sentence_len,avg_word_len,spelling_errors,long_word,exc_count,que_count,stopwords_count,unigrams_count,bigrams_count,trigrams_count,noun_count,adj_count,adv_count,verb_count,fw_count,syllable_count,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,neg_sentiment,neu_sentiment,pos_sentiment,score1,score2,score
381,36,10.58333333,3.839895013,19,66,0,8,136,161,329,362,82,19,28,66,0,470,70.6,9.3,5.7,9.25,6.2,6.96,57,3.75,12.9411465,0,33.008,2.992,4,4,8
507,37,13.7027027,4.15581854,25,107,0,0,174,261,464,498,128,38,24,92,0,663,67.76,10.2,6.8,10.19,7.6,7.18,83,5.5,14.27747748,1.181,31.354,4.466,4,5,9
642,35,18.34285714,4.08411215,30,129,2,1,205,284,555,610,183,52,30,97,0,812,66.23,11,7.4,12.35,9.9,7.4,103,6.785714286,15.23269962,0.262,28.153,6.585,6,6,12
344,17,20.23529412,3.773255814,15,39,0,0,163,145,276,303,64,25,22,60,0,402,78.08,9.3,7,7.2,7.7,6.01,29,6.75,13.09426752,1.08,13.55,2.369,4,4,8
515,25,20.6,3.87184466,27,68,1,4,206,224,453,496,116,23,31,88,0,629,69.62,10.6,8.1,8.36,8.6,6.06,44,6.642857143,13.20952381,0.423,22.994,1.583,4,5,9
464,28,16.57142857,3.657327586,33,60,0,5,209,213,407,445,82,19,27,91,0,536,82.75,9.7,5.2,7.18,5.9,6.13,46,5.0625,12.12575682,1.338,23.173,3.487,4,5,9
604,33,18.3030303,3.859271523,22,98,0,1,209,262,518,580,168,42,28,107,0,731,72.76,10.5,6.9,9.91,8.8,7.67,105,4.8125,16.44402367,2.404,27.664,2.932,6,6,12
457,39,11.71794872,3.590809628,19,59,0,2,172,198,393,441,87,29,23,78,0,526,86.4,8.8,3.8,6.41,4.2,6.2,51,5.4375,11.32408163,0.79,30.564,7.645,4,4,8
601,29,20.72413793,4.018302829,53,109,8,3,223,267,550,594,152,33,35,104,0,736,68.4,11.3,8.6,10.91,11.3,7.51,94,6.75,17.2094347,0.818,25.307,2.874,6,5,11
431,29,14.86206897,3.798143852,23,65,6,3,169,218,401,425,108,37,24,63,0,513,74.19,9.3,6.4,8.05,6.6,6.96,63,7.5,14.26666667,1.518,22.521,4.962,5,5,10
690,30,23,3.697101449,23,90,0,2,311,239,538,617,132,25,47,127,0,807,76.45,10.4,7.6,7.95,9.1,6.25,62,8.3,14.14596026,1.117,26.545,2.337,6,5,11
423,27,15.66666667,3.758865248,12,54,0,0,164,181,358,400,99,29,19,84,0,502,74.69,9.5,6.2,8.34,6.6,6.82,58,4.875,13.75616438,0.38,21.853,4.767,5,4,9
556,27,20.59259259,4,25,90,0,2,189,241,472,533,165,41,27,95,0,712,62.58,11,8.8,11.42,10.7,7.11,77,7.666666667,15.49226782,0.159,23.651,3.19,5,4,9
293,23,12.73913043,3.730375427,23,30,0,0,110,124,242,274,71,24,27,51,0,348,77.23,8.2,5.2,7.52,5.2,6.5,37,5.125,12.27301587,1.275,19.517,2.208,3,4,7
364,18,20.22222222,4.027472527,15,53,2,0,132,151,286,332,72,24,28,66,0,455,62.38,11.2,8.9,10.55,10.1,6.72,44,6.214285714,14.56102564,1.987,14.074,1.938,4,4,8
588,36,16.33333333,3.717687075,28,89,3,4,211,241,504,564,145,38,34,105,0,708,74.49,10.1,6.3,8.98,7.2,6.56,70,5.714285714,13.17105691,2.013,31.029,2.956,5,5,10
903,45,20.06666667,4.112956811,51,192,6,4,296,355,781,877,265,49,51,152,0,1213,54.83,12.8,9.7,12.82,11.5,7.51,143,6.5,16.31067751,2.26,39.906,2.836,6,5,11
355,11,32.27272727,3.723943662,15,55,0,0,124,145,265,298,108,23,12,58,0,402,61.5,10.6,11.3,10.51,14.2,7.38,45,8.5,18.76438356,1.747,8.472,0.781,4,4,8
516,31,16.64516129,3.759689922,22,73,0,5,204,206,416,468,120,25,32,94,0,642,73.58,10.3,6.6,7.71,6.6,6.17,52,4.875,12.43161148,1.304,26.831,2.865,5,4,9
576,33,17.45454545,3.411458333,33,60,0,0,227,232,484,544,117,48,38,111,1,623,81.93,8.9,5.5,6.66,5.8,6.03,51,5.571428571,12.08618557,3.298,24.639,5.062,4,5,9
115,5,23,4.426086957,6,26,0,0,42,65,104,110,40,5,1,18,0,159,59.03,13,10.1,12.13,12.7,7.88,21,9,18.39533981,0,4.143,0.857,3,2,5
632,33,19.15151515,3.89556962,28,95,1,0,236,295,566,621,159,59,39,111,0,762,71.85,10.2,7.3,9.92,9,7.12,91,5.1875,15.29839851,2.592,27.606,2.801,4,6,10
292,11,26.54545455,3.95890411,17,43,0,0,111,144,263,284,78,17,14,51,0,355,64.34,11,10.2,9.41,11.9,6.99,36,12.375,16.99724138,0,8.817,2.183,3,4,7
350,32,10.9375,3.697142857,20,49,3,2,138,162,301,335,70,25,12,63,0,400,87.01,8.3,3.5,7.22,4.5,6.22,40,5.0625,11.21333333,0.18,27.261,4.559,4,4,8
310,21,14.76190476,4.119354839,26,55,0,0,111,146,261,292,69,18,21,57,0,392,66.94,10,7.1,10.08,7.9,7.15,49,4.666666667,14.40624535,2.343,17.125,1.533,4,3,7
235,18,13.05555556,3.761702128,15,33,0,0,94,131,206,222,52,20,16,41,0,288,76.42,9.7,5.5,6.48,4.5,5.78,21,3.090909091,10.66366197,1.769,13.562,2.669,4,3,7
387,26,14.88461538,3.863049096,16,62,0,1,167,166,324,365,80,16,16,80,0,486,74.9,10.1,6.1,7.64,6.2,6.36,45,6.285714286,12.5373913,1.761,21.523,2.715,4,4,8
330,25,13.2,3.903030303,8,51,1,1,118,142,262,296,75,19,17,67,0,418,76.42,9.1,5.5,7.7,5.5,6.14,36,4.333333333,11.58486486,0,21.839,3.161,4,5,9
255,11,23.18181818,3.870588235,16,37,0,0,103,135,240,250,63,15,10,46,0,309,75.24,10.6,8.1,7.72,9.5,6.85,32,8.4,15.99008547,0.247,8.939,1.814,4,4,8
463,32,14.46875,4.136069114,22,93,2,8,175,208,416,452,114,35,16,85,0,608,65.62,10.6,7.6,10.2,8.4,7.24,75,7.416666667,14.99294118,0.284,27.061,4.655,5,5,10
490,16,30.625,4.310204082,20,82,0,3,198,200,414,462,117,53,31,80,0,650,51.62,13.4,13,10.97,15.2,7.21,62,7.333333333,18.70809843,0.068,12.163,3.769,5,4,9
706,35,20.17142857,4.038243626,45,128,0,4,252,291,605,669,176,58,37,124,0,898,62.68,10.4,8.7,10.38,9.8,7.32,110,7.083333333,16.00130933,0.769,28.789,5.442,6,5,11
549,24,22.875,3.885245902,21,72,1,0,201,241,466,517,125,44,42,93,0,665,68.1,11,8.7,9.23,10.1,7.06,74,6.142857143,16.15384615,2.196,19.083,2.721,5,5,10
434,14,31,3.923963134,24,59,0,0,203,152,355,403,102,33,34,70,0,539,67.72,11.2,10.9,8.31,13.2,6.47,36,7.166666667,17.06208955,0.556,12.468,0.975,4,5,9
143,8,17.875,3.846153846,8,24,2,1,57,82,128,137,37,4,8,24,0,167,74.79,9.7,6.2,9.5,7.5,7.04,21,4.9375,14.30214876,0.1,7.078,0.821,3,3,6
181,13,13.92307692,3.662983425,8,19,0,0,87,82,135,151,33,14,6,32,0,194,92.53,7.3,3.5,5.9,4.4,5.51,13,4.444444444,10.21073171,0,11.384,1.616,4,3,7
279,9,31,3.853046595,21,36,0,1,134,139,243,262,58,14,16,52,0,331,68.54,10.3,10.6,8.3,13.1,6.78,28,12.375,17.62215139,0,7.446,1.554,4,4,8
607,24,25.29166667,3.914332784,10,104,0,2,242,259,529,586,163,40,28,115,0,743,66.17,11.7,9.5,9.69,11.4,7.03,77,6.75,16.61551331,0.841,21.128,2.03,6,5,11
344,17,20.23529412,3.854651163,21,48,0,1,158,152,290,323,78,19,13,67,0,429,77.87,10.8,7,7.37,7.9,6.1,31,7.75,13.37937107,0.711,13.784,2.506,4,4,8
595,29,20.51724138,3.334453782,44,47,3,2,235,217,484,556,123,34,44,107,0,634,86.94,8.5,5.6,5.86,6.7,6.03,48,5.1875,13.01952756,0.917,22.555,5.53,5,4,9
687,36,19.08333333,3.887918486,26,111,13,4,272,285,584,656,162,51,37,117,1,840,71.44,10.5,7.4,9.92,9.2,6.69,82,7.083333333,14.30607204,0.765,30.005,5.232,5,4,9
441,22,20.04545455,3.519274376,21,50,0,2,155,206,394,421,107,45,20,65,0,508,71.44,10.7,7.4,7.94,7.7,6.95,58,6.071428571,14.98434783,0.533,19.201,2.266,5,5,10
474,24,19.75,3.955696203,25,78,0,0,189,213,427,459,105,45,25,80,0,593,70.84,11.1,7.7,9.45,9.1,7.2,71,8.1,15.77990338,1.787,17.774,4.439,5,5,10
544,40,13.6,3.84375,33,83,0,6,192,242,493,533,130,30,35,99,0,659,75.91,9.6,5.7,8.8,6.6,6.89,78,5.25,13.61527897,3.465,31.54,4.992,5,5,10
899,44,20.43181818,3.859844271,40,158,12,2,370,364,797,881,196,53,64,144,0,1098,70.53,11.4,7.8,9.39,9.3,7.04,124,8.3,15.44826873,0.705,39.059,4.237,6,6,12
377,21,17.95238095,3.809018568,18,57,3,1,160,183,340,366,84,20,31,68,0,470,71.65,11.1,7.4,8.47,7.9,6.95,52,6.071428571,14.92218845,0.62,18.193,2.187,4,4,8
445,22,20.22727273,3.795505618,19,60,3,2,184,190,392,432,82,32,31,78,0,518,78.59,9.2,6.8,7.71,8.1,6.08,39,12.25,13.12947103,0.985,18.064,2.952,4,4,8
487,27,18.03703704,3.761806982,20,76,0,1,193,182,375,436,108,18,19,86,0,574,81.22,9.9,5.8,7.83,6.9,6.2,49,11,12.70756381,0,24.46,2.54,4,5,9
435,23,18.91304348,3.972413793,7,55,1,0,188,139,299,356,112,34,23,60,0,550,70.94,10.8,7.6,8.23,8.1,5.69,30,5.785714286,11.91030303,0.255,17.961,4.785,4,4,8
501,30,16.7,3.842315369,30,79,0,0,212,193,397,462,116,28,28,99,0,616,72.56,10,7,7.77,6.9,6.2,51,5.714285714,12.7632816,0.68,27.25,2.069,4,4,8
260,11,23.63636364,4.25,10,52,3,0,120,118,214,242,55,15,25,40,0,330,68.3,11.7,8.7,10.33,10.9,6.62,30,6.666666667,14.98329114,0,8.878,2.122,4,4,8
406,21,19.33333333,4.15270936,12,71,0,0,163,156,323,370,89,28,19,76,0,523,70.63,11.2,7.8,9.57,9.4,6.18,39,6.583333333,13.23913043,0.536,16.188,4.276,5,4,9
485,24,20.20833333,3.797938144,27,75,4,1,187,208,423,473,86,28,28,104,0,584,70.13,10.7,8,7.89,8.2,6.8,62,4.111111111,14.94074074,0.438,18.421,5.142,5,4,9
80,5,16,4.3375,4,19,0,0,43,44,66,72,17,9,1,15,0,112,64.91,11.6,7.9,9.74,8.4,6.5,10,5.6,13.32540541,0.839,3.544,0.617,2,2,4
219,11,19.90909091,4.109589041,17,42,0,0,90,124,207,217,56,17,6,42,0,294,61.87,12.4,9.1,9.63,9.6,7.26,34,7.166666667,16.05877551,0.121,9.57,1.309,4,4,8
435,22,19.77272727,3.910344828,20,64,0,3,170,179,371,411,98,33,31,71,0,516,71.14,10.1,7.6,9.74,9.3,6.68,52,5.714285714,14.36149733,1.23,19.793,0.976,4,4,8
374,28,13.35714286,3.893048128,28,53,0,0,144,172,316,359,93,21,25,72,0,448,76.52,8.6,5.5,8.1,6,6.48,47,5.25,12.41170732,0.397,24.373,3.23,4,4,8
873,39,22.38461538,3.835051546,45,123,1,3,320,315,725,847,245,54,51,155,0,1086,60.24,12,9.7,10.04,10.5,6.72,99,7.416666667,15.12585366,2.648,31.689,4.665,5,6,11
353,17,20.76470588,3.940509915,36,63,2,1,143,188,337,350,68,34,30,64,0,441,70.33,10.5,7.9,8.18,8.4,7.23,55,8.6,15.995,0.555,13.662,2.783,3,4,7
510,26,19.61538462,4.190196078,24,98,0,0,208,243,467,501,112,43,27,98,0,662,69.92,11.2,8,9.34,9.3,6.91,71,7.333333333,15.28422833,0.854,20.96,4.186,5,5,10
368,11,33.45454545,3.994565217,11,59,0,0,156,152,301,340,90,13,19,69,2,453,57.74,13,12.7,9.64,15,6.85,36,8.5,18.4173494,0.262,8.787,1.95,4,3,7
276,23,12,3.836956522,13,49,0,1,88,150,246,268,69,19,10,51,0,341,77.43,10.3,5.1,8.33,5.7,6.97,42,4.111111111,13.40860759,2.177,17.535,3.287,3,3,6
440,26,16.92307692,4.186363636,21,89,1,0,168,162,348,399,116,15,19,84,0,586,64.51,11.1,8,9.85,8.7,6.43,51,4.222222222,13.24455696,0.281,21.315,4.404,4,5,9
383,19,20.15789474,4.373368146,13,79,0,1,144,158,295,339,107,27,24,66,0,518,53.81,12.6,10.1,12.58,11.8,7.08,54,6.571428571,15.48567976,0.372,14.51,4.118,4,4,8
288,18,16,3.75,14,35,0,0,119,119,233,272,69,15,11,56,0,339,82.34,8.5,5.3,7.18,6.1,6,27,7.166666667,11.92233463,0,16.03,1.97,4,4,8
278,18,15.44444444,3.928057554,14,38,0,0,115,156,261,274,64,24,16,53,0,337,82.75,9.4,5.2,7.88,6.5,6.21,30,5.785714286,12.34087649,1.174,13.636,3.189,3,3,6
517,27,19.14814815,3.85106383,21,79,0,1,197,237,469,502,128,42,23,88,0,636,72.05,10.5,7.2,8.99,8.2,7.1,76,6.142857143,15.19555556,0.175,23.301,3.524,5,5,10
334,18,18.55555556,3.883233533,27,52,0,0,133,177,307,330,81,22,13,54,0,398,80.11,9.2,6.2,8.47,8,7.11,50,12.625,15.33400673,0.998,15.353,1.649,4,4,8
464,26,17.84615385,3.648706897,29,65,8,0,170,199,399,443,111,39,23,84,0,554,72.16,10.1,7.2,9.05,8.2,6.69,55,7.083333333,14.11428571,2.318,21.782,1.9,4,4,8
461,19,24.26315789,4.104121475,29,78,0,0,179,188,365,415,121,27,24,85,0,595,65.96,10.9,9.5,9.4,11.3,7.21,66,10.6,17.12571429,0.242,15.617,3.141,4,4,8
620,30,20.66666667,3.74516129,29,103,0,2,240,252,543,607,131,30,58,103,0,733,70.73,10.9,7.7,9.28,9.1,6.98,82,5.928571429,15.2435249,1.416,25.008,3.574,5,6,11
544,36,15.11111111,3.555147059,24,70,6,3,195,233,473,523,110,35,36,97,0,617,83.05,8.8,5.1,7.36,5.9,6.33,59,5.928571429,12.54822511,0.992,28.66,6.348,5,5,10
759,27,28.11111111,4.130434783,23,164,0,0,261,340,664,748,238,54,37,120,0,1004,47.42,13.3,12.5,12.42,14.3,8.17,136,10.5,19.98,1.078,23.171,2.751,6,6,12
351,22,15.95454545,3.715099715,18,49,1,1,125,162,295,325,91,14,22,68,0,411,75.2,9.5,6,7.99,6.3,6.28,38,4.875,12.26666667,0.663,17.916,3.421,4,4,8
357,17,21,3.596638655,17,46,0,0,148,153,301,341,86,18,19,62,1,408,78.18,9.9,6.9,7.31,7.7,6.26,34,6.833333333,13.70504792,0.298,15.581,1.121,4,5,9
382,29,13.17241379,4.102094241,13,76,0,3,126,163,298,338,96,32,24,68,0,515,60.11,10.7,7.7,10.71,7.8,7.41,66,4.722222222,14.62814815,1.158,22.921,4.921,4,4,8
295,17,17.35294118,3.874576271,7,42,2,2,116,144,264,276,80,16,7,47,0,358,73.98,10.1,6.5,8.98,7.5,6.81,40,6.583333333,13.93,0.335,13.199,3.466,4,4,8
521,10,52.1,3.700575816,34,49,0,0,264,191,449,503,100,36,22,91,0,590,50.4,13.4,19.7,6.92,24.6,7.32,31,47,26.18620123,0.446,8.928,0.624,4,4,8
184,6,30.66666667,4.081521739,12,28,1,0,83,100,161,169,38,6,16,34,0,230,59.67,11.9,12,9,13.8,6.71,18,11.625,17.55529412,0.251,5.428,0.321,3,3,6
348,4,87,3.614942529,11,29,0,0,185,118,275,316,69,9,17,61,1,407,14.64,16.2,31.3,6.76,37.6,4.6,12,24,35.88148148,0.129,3.444,0.427,3,3,6
351,26,13.5,3.717948718,26,58,0,1,122,168,314,338,98,24,23,47,0,415,69.28,9.2,6.2,9.08,6.4,7.1,53,4.333333333,13.66478873,1.559,21.675,2.767,4,4,8
282,16,17.625,3.333333333,9,24,0,0,98,118,225,267,83,26,12,44,0,318,73.98,8.3,6.5,7.53,6.3,6.64,33,4.444444444,13.49497797,0.086,14.248,1.666,3,3,6
587,31,18.93548387,4.333901193,16,123,1,0,236,260,521,572,152,34,38,89,0,811,62.38,11.8,8.9,10.5,10,7.35,97,5.928571429,16.15880597,1.51,25.485,4.005,5,5,10
404,19,21.26315789,4.143564356,42,79,0,0,163,197,359,388,98,22,11,73,0,517,67.69,12.1,8.9,9.75,10.7,6.92,53,12.125,15.92086957,0.334,16.818,1.847,4,5,9
307,24,12.79166667,3.964169381,18,57,2,0,118,146,269,293,63,17,20,64,0,393,68.67,9.6,6.4,8.74,6.2,6.91,46,5,13.33138577,3.732,18.36,1.908,4,4,8
468,32,14.625,3.752136752,36,76,4,3,162,241,435,463,90,38,35,83,0,563,67.45,10.2,6.9,9.73,7.4,7.22,72,5.642857143,14.45926702,2.901,25.822,3.277,5,5,10
590,29,20.34482759,3.983050847,21,105,1,1,231,254,500,562,148,55,26,89,0,771,69.62,11.4,8.1,8.76,9,6.97,82,8.4,15.51940299,0.256,25.357,3.386,5,5,10
318,23,13.82608696,4.094339623,7,70,0,0,117,154,275,302,83,30,7,53,0,421,67.76,10.4,6.8,10.31,7.7,7.56,58,5.375,15.23636364,0.118,20.399,2.483,4,4,8
318,8,39.75,3.761006289,16,29,0,0,151,134,259,300,72,22,22,67,0,366,71.21,9.4,11.7,6.69,14.3,6.35,20,16.33333333,18.08900662,0.231,6.961,0.808,4,4,8
452,34,13.29411765,3.703539823,28,57,1,2,177,182,367,425,107,28,14,70,0,514,84.98,8.3,4.3,6.71,4.9,5.89,42,4.5,10.91173804,1.509,28.52,3.971,4,4,8
601,32,18.78125,3.863560732,39,95,4,2,244,265,538,585,144,46,28,98,0,714,71.75,10.3,7.3,8.93,8.3,7.04,86,8.7,15.1248855,0.324,26.987,4.689,5,5,10
390,19,20.52631579,3.551282051,33,41,7,5,162,175,317,357,90,27,20,70,0,457,77.67,10.1,7.1,7.08,7.8,6.89,50,5.928571429,15.42510264,0.566,14.359,3.075,4,3,7
747,39,19.15384615,3.705488621,39,108,0,4,300,274,604,699,176,33,35,125,1,885,71.75,10,7.3,8.52,7.9,6.83,96,6.142857143,14.57880878,1.75,33.928,3.321,5,5,10
336,20,16.8,3.785714286,15,44,0,0,143,131,270,305,68,30,14,66,0,402,81.02,8.8,5.8,6.49,5.9,5.42,20,5.785714286,10.80410256,0.37,16.188,3.442,5,4,9
404,26,15.53846154,4.23019802,16,84,6,1,145,187,366,394,105,34,16,72,0,536,66.13,11.7,7.4,11.07,8.9,7.13,63,4.6875,14.5788102,0.33,21.086,4.584,5,5,10
233,8,29.125,3.879828326,9,35,0,0,93,146,228,231,60,18,11,40,0,283,70.16,10.7,10,8.59,12.5,7.57,35,8.5,19.18666667,0.59,6.355,1.055,3,4,7
541,32,16.90625,3.79297597,15,74,6,7,212,208,434,494,116,28,36,88,0,650,73.78,9.7,6.5,8.87,7.5,6.54,64,4.833333333,13.31314534,1.146,26.156,4.699,4,4,8
147,9,16.33333333,3.707482993,7,20,0,1,53,100,140,145,33,12,8,26,0,171,74.49,9.7,6.3,8.98,7.2,7.01,21,5.125,14.30926829,0,7.722,1.278,2,3,5
388,16,24.25,3.765463918,18,63,0,0,166,184,336,370,94,25,24,78,0,465,65.15,10.2,9.9,8.42,10.7,6.84,45,7.5,16.39255814,1.128,13.169,1.702,5,4,9
598,44,13.59090909,3.994983278,28,98,0,0,235,228,499,571,138,38,32,101,0,748,76.22,9.7,5.6,8.11,5.9,6.16,66,3.944444444,11.68888889,0.232,36.406,7.363,5,5,10
539,26,20.73076923,4.124304267,23,92,0,0,224,235,454,504,117,43,31,112,0,708,69.01,11.1,8.4,9.17,9.6,7.04,77,8.1,15.84967742,2.27,20.972,2.758,5,5,10
596,15,39.73333333,3.590604027,27,61,0,0,285,212,462,555,129,32,39,112,0,669,61.13,10.7,13.5,7.38,15.7,6.79,47,8.7,19.64060606,1.128,12.278,1.595,4,5,9
608,28,21.71428571,4.141447368,19,102,0,0,238,230,481,543,157,51,29,102,0,818,60.95,11.7,9.4,10.44,10.4,6.78,76,8.5,15.09922366,0.111,22.591,5.299,4,5,9
336,17,19.76470588,3.943452381,18,53,0,0,140,166,292,317,77,19,19,60,0,421,70.84,11.1,7.7,9.28,9,6.91,45,8.6,15.04244898,0.918,15.833,0.249,4,4,8
303,18,16.83333333,3.815181518,21,50,2,2,109,147,265,292,79,19,11,51,0,360,73.07,9.8,6.8,9.27,8.2,7.21,46,6.428571429,15.19953307,0.042,13.803,3.154,4,4,8
337,20,16.85,3.741839763,33,47,0,0,121,181,313,333,93,15,19,63,0,386,82.34,8.7,5.3,8.58,7.2,6.72,43,6.071428571,13.73398601,1.006,17.972,1.023,4,4,8
469,24,19.54166667,3.746268657,10,76,0,0,191,187,394,441,114,31,24,79,0,562,71.24,10.6,7.5,8.47,8.2,6.74,58,6.916666667,14.48839506,2.471,19.145,2.384,4,4,8
419,22,19.04545455,3.945107399,15,50,0,0,186,150,314,363,81,38,20,83,0,520,78.89,10.1,6.7,7.48,7.8,5.81,32,6.142857143,12.37048843,0.418,16.394,5.188,5,4,9
470,20,23.5,3.836170213,14,64,0,0,205,177,359,416,112,31,12,96,0,571,75.03,9.9,8.1,7.6,9.5,5.99,35,5.428571429,13.86340326,1.734,17.556,0.711,4,4,8
541,28,19.32142857,3.850277264,18,94,0,2,227,218,453,510,131,35,25,105,0,661,71.24,10.2,7.5,8.87,8.5,6.65,65,6.75,14.26847458,0.824,23.999,3.178,5,5,10
288,9,32,3.715277778,13,41,0,0,150,113,239,270,53,16,11,56,0,357,66.1,11,11.6,6.34,12.4,6.7,27,12,18.07604396,0.024,7.739,1.237,4,3,7
116,3,38.66666667,4.034482759,10,13,0,1,55,71,107,112,30,8,3,23,0,133,67.76,11.2,13,7.96,17.1,6.75,9,24.25,20.04324324,0.244,2.472,0.284,3,2,5
215,15,14.33333333,3.762790698,11,34,0,0,83,118,195,206,56,13,0,39,0,273,76.32,10.6,5.6,7.24,5.1,6.97,33,4.875,13.70736842,0.331,11.982,2.687,4,3,7
44,3,14.66666667,4.022727273,0,7,0,0,18,32,41,41,12,2,1,8,0,56,74.49,10.5,6.3,7.59,6.1,5.86,4,5,11.38243902,0.128,2.572,0.3,1,1,2
639,29,22.03448276,3.841940532,23,99,1,4,240,245,512,601,162,47,28,113,0,780,68.5,10.8,8.6,8.47,9.3,6.75,77,6.5,15.25300527,0.278,24.996,3.727,4,5,9
315,8,39.375,3.952380952,12,53,0,0,127,136,253,292,89,22,7,60,0,407,52.26,13.8,14.8,9.24,17.4,7.12,31,15.5,20.59087719,0.07,6.874,1.056,4,4,8
586,30,19.53333333,4.105802048,30,100,0,1,223,261,507,558,172,42,19,102,0,737,70.63,10.1,7.8,9.74,9.5,7.25,91,7.416666667,15.94656489,4.756,23.741,1.504,5,5,10
365,17,21.47058824,3.750684932,14,45,0,0,184,145,302,343,66,20,20,64,0,440,76.35,10.2,7.6,6.15,7.7,5.69,23,6.916666667,12.7544186,1.123,14.839,1.04,4,4,8
497,31,16.03225806,3.889336016,24,76,0,3,193,190,410,459,119,28,36,98,0,600,74.08,9.8,6.4,9.62,7.9,6.58,60,4.8125,13.32720379,1.08,28.036,1.885,4,4,8
261,20,13.05,3.727969349,14,43,0,1,104,127,225,249,56,12,5,50,0,301,85.99,9.2,3.9,7.52,5,6.2,29,3.4,11.43555556,0.636,16.707,2.657,4,4,8
465,26,17.88461538,3.860215054,31,67,0,4,195,225,420,452,93,36,22,91,0,549,81.33,9.3,5.7,8,7.2,6.57,57,5.714285714,13.64058111,2.716,20.796,2.487,4,4,8
511,36,14.19444444,3.821917808,38,93,0,1,180,229,429,476,119,31,28,81,0,618,76.11,9.9,5.6,8.86,6.6,6.63,66,4.055555556,12.90896552,0.961,33.291,1.748,5,5,10
315,15,21,4.565079365,13,78,2,0,100,147,270,301,98,24,9,49,0,427,53.21,12.7,10.3,14.5,13.6,7.86,57,6.833333333,17.64444444,0.929,11.076,2.996,4,4,8
269,20,13.45,3.546468401,14,26,0,1,102,111,187,220,59,25,8,54,0,304,84.98,7.7,4.3,6.13,4.4,5.91,25,4.555555556,10.97184549,0.26,17.074,2.667,3,4,7
417,19,21.94736842,3.712230216,19,63,1,0,143,183,346,389,108,34,11,73,0,493,62.68,11.4,8.7,10.03,9.5,6.99,54,7.166666667,15.17168142,0.258,16.447,2.295,4,4,8
421,19,22.15789474,3.852731591,19,62,1,0,188,184,373,406,89,26,28,86,0,511,76.35,10.2,7.6,7.83,9,6.41,43,8.5,14.57086162,2.095,14.91,1.995,4,4,8
414,24,17.25,3.995169082,15,60,1,0,178,183,370,402,96,32,19,86,0,519,71.44,10.2,7.4,7.83,7.5,6.4,47,5.571428571,13.57583333,3.324,18.004,2.671,4,4,8
596,29,20.55172414,4.015100671,18,98,1,2,248,226,512,575,154,38,40,104,0,734,69.72,10.7,8.1,9.34,9.4,6.59,69,5.1875,14.5382364,3.953,23.477,1.57,5,4,9
398,25,15.92,3.58040201,28,46,0,0,168,130,274,341,113,25,14,72,0,465,82.54,9.1,5.2,6.37,5.3,5.64,29,4.6875,10.93545455,0.106,21.086,3.808,4,4,8
590,30,19.66666667,3.986440678,51,96,1,0,229,267,521,569,152,37,22,94,0,730,70.73,10.4,7.7,9.28,9.1,7.01,83,6.916666667,15.32015326,1.259,26.522,2.219,4,5,9
177,10,17.7,4.282485876,11,45,1,0,57,110,168,174,45,10,8,29,0,236,56.25,11.6,9.1,12.46,10.7,8.59,40,6.666666667,18.66666667,1.135,8.081,0.784,3,3,6
622,30,20.73333333,3.525723473,37,79,3,4,247,256,544,596,138,52,27,117,0,701,79.8,10.3,6.3,7.94,7.7,6.74,75,6.583333333,14.47815739,0.865,25.816,3.319,6,5,11
291,8,36.375,4.048109966,15,58,0,0,120,157,275,287,82,18,17,44,0,375,59.16,12.8,12.2,10.4,15,7.87,46,12.5,20.6242471,0.08,6.773,1.147,4,3,7
337,23,14.65217391,4.005934718,16,70,0,0,114,136,266,304,91,19,10,55,0,424,67.45,11.1,6.9,10.6,8.1,6.87,47,4.555555556,13.56310954,0.135,18.931,3.934,4,4,8
421,23,18.30434783,4.135391924,29,76,0,2,150,192,373,408,107,43,21,74,0,540,63.8,10.8,8.3,11.02,9.7,6.85,56,7.25,14.4969863,1.059,18.287,3.654,4,5,9
542,26,20.84615385,3.874538745,26,84,8,4,211,225,483,525,134,39,27,77,0,670,70.02,10.5,8,9.22,9.4,7.05,75,6.916666667,15.62297872,0.398,21.032,4.573,4,5,9
457,24,19.04166667,3.991247265,37,74,3,0,168,210,410,443,120,29,28,84,0,570,71.04,10.3,7.6,8.81,8.6,6.79,60,5.642857143,14.67941606,0.416,20.876,2.709,5,4,9
376,24,15.66666667,3.675531915,15,53,0,0,140,162,318,357,82,22,36,62,0,453,74.69,9.5,6.2,7.65,6,6.6,47,4.333333333,13.20246914,0.594,19.337,4.069,4,4,8
322,12,26.83333333,3.891304348,24,46,0,2,137,161,272,293,71,20,16,68,0,405,63.73,11.7,10.4,8.48,11.4,6.9,38,10.1,16.92547945,0.633,10.653,0.714,4,3,7
548,21,26.0952381,3.746350365,45,59,0,1,232,228,464,498,115,37,37,106,1,617,82.38,8.7,7.4,7.43,9.7,6.09,42,10.1,14.42028169,0.322,18.042,2.635,4,4,8
111,6,18.5,3.891891892,8,14,0,0,39,64,91,97,30,15,2,18,0,132,79.9,8.8,6.3,8.12,7.8,6.83,15,6.833333333,14.68,0,4.725,1.275,2,3,5
