word_count,sentence_count,avg_sentence_len,avg_word_len,long_word,stopwords_count,exc_count,que_count,comma_count,spelling_errors,unigrams_count,bigrams_count,trigrams_count,noun_count,adj_count,adv_count,verb_count,fw_count,syllable_count,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,linsear_write_formula,gunning_fog,difficult_words,neg_sentiment,neu_sentiment,pos_sentiment,cohesion,score1,score2,score
392,21,18.66666667,3.767857143,45,166,0,0,8,21,158,301,350,72,14,11,77,0,477,79.6,10,6.4,6.96,7,6.34,7.083333333,13.50588235,42,0.173,18.497,2.33,5.246498599,4,4,8
262,24,10.91666667,4.06870229,51,86,1,0,11,18,142,234,249,65,14,12,48,0,327,70.5,9,5.7,9.54,6.5,7.2,3.083333333,13.57714286,44,0.783,18.332,4.884,5.911504425,4,4,8
383,20,19.15,4.065274151,81,156,1,3,28,16,185,351,379,85,25,26,57,0,491,63.39,12.7,8.5,11.08,10,7.59,4.625,16.49546012,65,1.011,17.021,1.967,5.948012232,4,5,9
724,52,13.92307692,4.067679558,136,275,0,4,25,41,271,574,653,183,40,35,128,0,936,67.65,10.1,6.8,9.73,7.3,6.84,7.25,13.43270998,104,0.666,45.958,5.376,5.827804107,5,5,10
111,6,18.5,3.90990991,18,46,0,0,1,2,75,105,107,22,10,7,25,0,141,71.34,11.5,7.5,7.94,7.7,6.81,6.583333333,14.66059406,15,0.351,4.729,0.92,5.405940594,2,3,5
434,18,24.11111111,3.760368664,65,178,0,2,16,29,198,379,413,104,31,25,73,0,529,65.86,11.8,9.6,8.65,10.7,7.25,8.3,17.24604775,60,0.592,16.516,0.892,5.482849604,4,5,9
774,37,20.91891892,4.178294574,145,315,2,0,17,28,273,628,720,208,58,39,135,0,1029,60.75,12,9.5,10.15,10.3,6.63,8.1,14.76,91,0.629,30.813,5.558,5.693069307,4,5,9
388,24,16.16666667,3.340206186,42,154,1,2,17,32,173,350,381,76,19,20,68,0,413,83.36,8.1,4.9,6.54,5.3,6.42,4.333333333,12.71184953,43,1.151,19.967,2.882,5.285266458,4,4,8
503,35,14.37142857,3.731610338,69,200,0,1,16,32,236,453,491,120,26,31,92,0,586,75.81,9.5,5.8,7.76,5.8,6.51,5.571428571,12.67428571,62,1.828,27.611,5.56,5.489655172,5,5,10
248,11,22.54545455,4.048387097,32,110,1,0,7,20,104,200,234,61,7,12,53,0,305,67.99,10.8,8.8,9.63,10.5,6.42,11.1,14.56488688,25,0.29,9.638,1.073,5.669683258,4,3,7
385,30,12.83333333,3.825974026,60,126,1,2,4,24,202,350,377,99,29,27,79,0,460,77.33,9.1,5.2,8.56,6,6.54,4.055555556,12.35388379,49,0.972,26.383,2.645,5.691131498,4,5,9
540,38,14.21052632,4.096296296,108,186,11,0,14,26,259,482,526,140,36,29,92,0,707,67.45,11.1,6.9,10.08,7.7,7.25,3.6,14.52683761,89,0.341,30.891,6.768,5.865671642,5,4,9
396,21,18.85714286,3.765151515,60,151,1,7,12,33,190,357,384,96,22,21,73,0,462,80.01,10.1,6.2,8.06,7.7,6.64,5.928571429,14.15724138,48,0.162,18.561,2.278,5.417142857,5,4,9
376,30,12.53333333,3.462765957,42,113,2,4,7,20,148,296,342,108,33,7,63,0,420,77.64,8.2,5.1,8.56,5.8,6.24,5.5625,11.49252525,39,0,24.979,4.021,5.570957096,4,4,8
143,8,17.875,3.874125874,18,61,0,0,4,4,98,139,141,34,11,6,22,0,174,80.51,9.5,6,7.94,7.4,6.76,7.416666667,14.33147287,19,0,7.271,0.729,5.434108527,3,3,6
663,31,21.38709677,3.485671192,76,243,0,1,33,39,223,491,585,143,53,48,114,0,715,78.79,9.3,6.7,7.71,8,5.98,6,12.82235935,51,1.789,25.237,3.977,5.39673913,5,6,11
350,13,26.92307692,4.04,70,143,3,0,14,16,188,323,342,84,23,17,58,0,445,64.34,13.3,10.2,10.39,12.6,7.63,10.1,18.62285714,55,0.65,10.129,2.221,5.724919094,4,4,8
298,13,22.92307692,4.036912752,48,124,0,0,2,33,151,273,290,75,12,10,65,0,385,66.88,12,9.2,8.41,10.1,7.09,10.8,16.56695652,42,0.287,11.521,1.192,5.434782609,4,4,8
189,14,13.5,3.656084656,26,78,0,0,3,12,101,160,176,30,16,14,35,0,211,84.78,8.6,4.4,6.6,4.6,5.94,5.714285714,11.0973494,18,0.535,11.74,1.725,5.289156627,3,3,6
590,35,16.85714286,4.115254237,113,248,1,2,14,50,245,495,550,147,37,36,90,0,740,72.97,10.7,6.9,9.21,8.2,6.79,12.125,14.17022556,81,4.834,27.14,3.027,5.697368421,5,5,10
580,31,18.70967742,3.718965517,93,217,17,1,49,20,215,478,547,155,38,31,86,2,647,73.37,9.1,6.7,9.91,8.5,6.81,5.375,14.09336152,73,0.615,24.331,6.055,5.742677824,6,5,11
373,19,19.63157895,3.798927614,64,154,0,0,15,18,180,338,361,95,29,20,62,0,464,71.04,10.9,7.6,8.52,8.3,7.45,12.25,16.34769231,61,1.12,16.357,1.523,5.518404908,5,4,9
341,20,17.05,4.055718475,60,129,0,0,13,24,172,303,329,65,30,37,55,0,429,73.78,10.1,6.5,9.5,8,7.02,4.444444444,14.51496689,51,0.091,17.882,2.027,5.633116883,4,4,8
301,13,23.15384615,3.840531561,34,157,0,0,3,18,112,234,271,44,12,27,66,0,360,75.34,10.7,8,7.37,9.2,6.06,8.1,13.95826087,24,0,11.957,1.043,5.322463768,3,4,7
292,15,19.46666667,3.804794521,30,121,0,0,3,10,119,237,265,76,16,9,58,0,361,70.43,10.5,7.8,7.19,7.5,6.06,6.666666667,12.98977444,26,0.476,12.932,1.592,5.304511278,3,4,7
399,32,12.46875,3.884711779,62,141,1,4,7,17,206,367,392,90,23,21,71,0,481,77.64,8.5,5.1,8.04,5.4,6.82,4.277777778,12.98285714,59,1.837,25.638,4.526,5.575498575,4,4,8
311,19,16.36842105,3.662379421,37,108,0,0,20,24,136,258,289,64,22,25,57,0,360,82.54,8.7,5.2,7.71,6.4,6.46,4.875,13.01313433,36,1.002,15.474,2.525,5.462686567,3,3,6
560,25,22.4,3.55,66,241,0,1,16,36,210,443,511,120,28,36,101,0,624,77.16,9.5,7.3,7.2,8.2,6.26,7.166666667,13.95753086,51,0,21.988,3.012,5.240246407,4,4,8
386,17,22.70588235,3.989637306,67,156,0,0,15,21,176,323,355,89,26,19,64,0,487,67.99,11.4,8.8,9.52,10.4,6.94,7.833333333,15.88795322,50,0.418,13.272,3.31,5.652046784,4,4,8
439,24,18.29166667,4.239179954,99,143,0,0,9,25,205,381,417,124,31,26,87,0,608,55.74,12.4,9.3,12.58,10.8,7.73,7.5,16.6097035,78,0.776,20.35,2.874,6.277628032,4,5,9
439,26,16.88461538,3.580865604,35,197,0,0,5,17,154,327,382,86,28,31,83,0,510,81.83,8.4,5.5,5.5,5,5.67,6.833333333,11.22,33,0.467,21.688,3.844,5.052369077,3,3,6
353,14,25.21428571,3.733711048,56,143,4,1,24,14,155,282,318,67,14,20,57,0,419,66.67,11.8,9.3,9.17,10.8,7.28,8.6,17.09333333,49,0.394,12.262,1.345,5.559602649,4,4,8
477,22,21.68181818,4.081761006,91,198,1,0,16,8,190,372,416,111,27,31,96,0,603,68.5,11.7,8.6,9.52,10.1,6.44,11.75,14.48037123,50,1.099,19.348,1.554,5.668213457,4,5,9
250,11,22.72727273,3.968,39,100,0,0,12,17,151,240,247,46,16,29,47,0,314,68.2,10.2,8.7,9.63,10.4,7.87,8.8,18.17917808,45,0.79,7.297,2.913,5.659090909,4,3,7
291,20,14.55,3.628865979,30,120,0,0,6,24,123,241,273,63,12,13,61,0,337,83.56,8.1,4.9,5.9,4.6,5.8,5.125,11.07141762,25,0.779,17.567,1.654,5.180076628,4,4,8
428,17,25.17647059,3.429906542,29,164,6,1,11,37,176,363,413,111,30,22,76,0,460,74.93,8.1,8.2,6.79,8.9,6.42,8.7,14.98782609,40,0.415,13.272,3.313,5.179347826,4,4,8
280,12,23.33333333,3.960714286,33,108,0,0,6,11,141,253,274,77,15,14,49,0,343,67.59,10.7,8.9,9.63,10.7,6.9,12.5,15.89105691,35,0.434,9.543,2.022,5.658536585,4,5,9
750,34,22.05882353,4.205333333,169,221,21,0,48,35,309,612,704,252,63,28,103,0,1035,45.76,13.1,11.1,14.67,13.3,8.01,11.5,17.74117647,133,1.931,27.62,4.449,6.554438861,5,6,11
413,24,17.20833333,4.18401937,84,169,0,0,4,38,203,374,400,109,31,9,80,0,512,72.97,10.5,6.9,10.26,9,7.12,5.4375,15.00307692,63,0.237,21.846,1.917,5.833333333,4,5,9
617,34,18.14705882,4.030794165,96,256,0,1,8,23,257,541,593,153,40,39,98,0,787,71.75,10.8,7.3,8.87,8.3,6.54,4.75,13.8646595,74,2.789,26.014,5.196,5.575268817,6,5,11
461,18,25.61111111,3.876355748,72,188,1,2,18,30,235,438,456,103,32,31,90,0,553,73.61,10.7,8.7,8.77,11,7.26,16,17.45539952,65,1.475,14.639,1.885,5.479418886,4,5,9
436,22,19.81818182,3.885321101,61,172,2,1,5,21,219,390,420,111,21,18,85,0,525,78.89,10.4,6.7,8.35,8.5,6.67,5.785714286,14.52987147,53,0.233,19.204,2.564,5.506426735,5,4,9
540,35,15.42857143,3.838888889,93,218,0,0,26,24,207,449,508,118,27,31,90,0,661,73.78,10,6.5,8.34,7,6.48,4.222222222,13.16084388,64,0.276,27.47,7.254,5.477083333,5,5,10
389,16,24.3125,3.904884319,61,148,0,0,11,11,142,269,315,125,21,6,57,0,496,58.62,12.2,10.3,9.86,11.1,7.26,12.25,16.94761905,55,0.128,13.766,2.106,5.673590504,5,4,9
417,23,18.13043478,4.177458034,80,153,0,2,17,25,207,377,401,101,24,28,73,1,546,63.8,11.4,8.3,10.84,9.6,7.66,6.428571429,16.55672131,75,1.925,18.211,2.864,5.859459459,5,4,9
233,19,12.26315789,3.987124464,31,87,1,0,6,9,124,210,224,55,17,17,36,0,270,85.28,8.5,4.2,8.45,6.1,6.58,3.65,12.57941748,31,0.124,16.345,2.531,5.674757282,3,3,6
337,12,28.08333333,3.902077151,40,145,0,1,13,31,158,290,318,73,21,18,71,0,413,70.97,10.3,9.7,8.48,12,6.91,8.8,17.29803922,39,0.156,10.699,1.145,5.418300654,4,4,8
548,33,16.60606061,3.854014599,100,187,4,3,22,20,212,417,478,149,45,34,100,0,674,65.52,10.6,7.6,10.32,8.6,6.74,6.071428571,13.75929515,69,0.462,26.053,6.484,5.842450766,5,5,10
686,31,22.12903226,4.418367347,184,232,0,0,46,56,326,610,672,193,60,34,103,0,927,52.19,12.8,10.7,13.52,13.1,8.69,8.7,20.00816327,153,2.932,25.891,2.177,6.30964467,6,6,12
361,22,16.40909091,3.736842105,40,135,0,0,10,25,143,271,317,86,19,22,70,0,408,82.04,8.6,5.4,7.01,6.1,5.68,4.6875,11.19403727,27,0.402,19.232,2.366,5.316770186,4,4,8
574,42,13.66666667,3.763066202,93,214,8,2,21,26,238,483,538,135,32,40,101,0,700,76.72,10.1,5.4,8.45,6.2,6.92,4.166666667,13.473706,83,3.748,34.356,3.895,5.672877847,5,5,10
447,24,18.625,4.185682327,74,181,0,0,11,25,208,406,437,115,28,23,73,0,573,71.44,10.5,7.4,10.09,9.4,7.02,7.25,15.16379052,65,3.036,19.734,1.231,5.781094527,4,6,10
526,23,22.86956522,4.136882129,108,190,5,1,24,21,246,475,511,150,31,31,97,0,702,51.58,12.7,10.9,11.66,11.9,8.05,10.2,18.55111111,98,0.538,18.946,3.516,6.024444444,5,5,10
431,21,20.52380952,3.802784223,62,183,3,5,19,22,186,364,398,93,34,29,75,0,519,69.92,10.6,8,8.36,8.5,6.36,7.166666667,13.88732984,44,1.301,15.491,4.209,5.438642298,4,4,8
417,20,20.85,3.908872902,67,177,3,1,19,28,195,367,405,95,21,16,76,0,500,69.72,10.8,8.1,9.23,9.3,6.96,6.833333333,15.46354223,56,0.365,15.547,4.086,5.602179837,4,4,8
485,32,15.15625,4.096907216,80,186,0,1,8,45,206,422,469,128,25,16,83,1,636,66.03,10.1,7.5,9.21,7.4,6.63,5.785714286,13.33812357,64,0.489,28.091,3.42,5.585201794,5,5,10
235,9,26.11111111,3.761702128,34,109,0,0,2,15,111,198,219,55,6,11,51,0,282,72.7,11,9,7.49,10.3,6.66,9,16.1928972,25,0.565,8.124,0.31,5.238317757,4,4,8
903,50,18.06,4.003322259,162,329,4,2,25,44,386,796,879,255,54,40,164,0,1176,63.7,11.1,8.4,10.79,9.6,7.52,7.916666667,16.23289817,150,2.028,43.112,4.859,5.911573472,6,6,12
414,23,18,4.019323671,67,161,3,1,20,22,206,369,397,88,40,45,65,0,522,64.2,10.3,8.2,10.26,8.9,7.19,5.928571429,15.25882353,63,2.028,18.142,2.831,5.777777778,4,5,9
426,17,25.05882353,3.884976526,55,163,0,0,19,23,194,379,417,127,31,12,71,0,519,67.38,11.1,9,9.28,10.5,6.91,5.857142857,15.96364611,53,0.346,14.446,2.209,5.569518717,4,3,7
240,13,18.46153846,3.983333333,44,96,6,0,6,11,131,214,232,50,16,17,42,0,293,72.87,10.5,6.9,8.63,7.7,6.9,8.3,14.47514019,34,0.224,11.321,1.455,5.532407407,3,4,7
477,23,20.73913043,4.117400419,90,171,5,2,20,23,203,369,415,131,44,23,73,0,636,53.71,12.5,10.1,11.77,11.2,7.44,5.928571429,16.44416873,75,0,17.601,5.399,6.00245098,6,4,10
557,32,17.40625,3.757630162,81,187,0,5,37,21,243,477,537,162,38,24,89,0,646,74.19,9.4,6.4,10.49,8.6,7.28,5.4375,15.08329621,84,0.695,27.913,3.392,5.898004435,6,5,11
354,13,27.23076923,3.649717514,43,167,0,0,6,30,136,286,330,71,17,23,68,0,403,71.78,11.1,9.4,6.74,10.2,6.09,12.375,14.9952648,25,0.156,11.088,1.756,5.118380062,4,4,8
288,8,36,3.628472222,24,101,0,0,3,18,133,250,276,96,15,19,60,0,323,66.3,10.1,11.5,9.53,14.9,7.42,12.25,19.84912863,35,0.066,7.375,0.559,5.53526971,4,4,8
192,14,13.71428571,3.682291667,22,83,0,0,2,8,100,164,179,46,11,9,27,0,228,84.37,8.8,4.5,6.31,4.6,6.17,3.85,11.80372093,21,0.403,13.185,0.412,5.238372093,4,4,8
413,14,29.5,3.88377724,73,182,0,0,13,22,164,341,380,109,24,26,74,0,504,64.44,11.9,10.1,10.22,12.5,7.13,15.33333333,17.31570621,52,1.149,12.014,0.837,5.701408451,4,4,8
497,22,22.59090909,3.76861167,74,216,0,1,29,39,181,382,448,89,39,30,82,0,570,77.06,10.8,7.4,8.7,9.4,6.55,5.714285714,14.73023256,53,1.216,19.17,1.615,5.502325581,4,4,8
462,16,28.875,3.770562771,61,204,0,0,7,16,129,276,334,91,31,25,92,1,560,62.21,11.1,11,8.25,11.9,6.26,8.7,15.71805825,35,0.442,13.743,1.815,5.373786408,3,4,7
492,26,18.92307692,3.652439024,61,165,0,2,19,14,221,419,476,147,28,39,74,0,589,64.41,9.7,8.1,9.56,8.5,7.52,6.571428571,16.0397995,79,0.537,21.879,3.584,5.699751861,5,5,10
283,21,13.47619048,3.840989399,43,89,1,3,10,15,141,246,268,66,15,13,55,0,337,77.13,8.7,5.3,8.16,5.8,7.02,5.0625,13.62367347,44,1.077,17.232,2.691,5.624489796,3,4,7
358,28,12.78571429,3.575418994,39,130,0,0,5,22,124,235,287,106,22,18,59,0,400,85.49,8.5,4.1,6.07,4.1,5.25,3.65,9.16370607,21,3.146,23.637,1.219,5.255591054,4,4,8
527,26,20.26923077,4.278937381,124,195,0,1,24,21,233,450,499,141,42,28,75,0,739,52.8,13.7,10.5,12.01,11.5,8.3,6.75,18.85891068,109,1.487,22.251,2.26,6.056399132,6,6,12
459,14,32.78571429,3.958605664,63,209,0,0,5,26,228,413,449,102,42,33,81,0,567,65.29,11.4,11.9,7.85,14,7.5,16,20.32505747,64,0.168,11.599,2.235,5.275862069,4,4,8
614,47,13.06382979,3.931596091,101,208,0,2,18,48,239,506,573,153,42,36,121,0,741,77.13,9.6,5.3,9.26,6.6,6.49,3.318181818,12.26375479,76,1.33,37.278,8.393,5.810344828,5,5,10
335,8,41.875,4.104477612,48,152,0,0,10,12,133,264,294,80,23,21,62,0,425,56.76,12.2,15.2,8.89,19.1,6.89,12.625,21.09113924,26,0.565,6.558,0.878,5.42721519,4,4,8
200,3,66.66666667,3.85,15,90,0,0,0,22,106,177,190,56,11,12,33,0,230,42.69,11.9,22.6,8.2,29.4,8.49,25,31.22054054,21,0.134,2.489,0.377,5.275675676,3,3,6
454,18,25.22222222,4.017621145,70,213,0,0,4,22,203,403,439,107,24,30,79,0,588,64.14,11.4,10.3,7.96,10.8,6.77,8.5,16.49023256,53,0.326,15.705,1.969,5.327906977,4,5,9
433,33,13.12121212,3.822170901,65,157,2,7,12,21,188,361,405,102,17,20,87,0,528,77.03,9.4,5.3,8.51,6,6.59,4.444444444,12.56695652,56,0.781,28.546,3.673,5.6875,5,5,10
336,25,13.44,3.62202381,37,138,0,0,6,16,161,301,326,77,17,19,59,0,375,85.18,7.5,4.2,5.95,4.1,5.96,4.388888889,11.0295302,33,0,21.364,3.636,5.206666667,4,4,8
414,35,11.82857143,3.937198068,79,133,0,0,7,29,192,354,394,97,31,14,73,0,522,69.58,9.8,6.1,8.73,6,6.4,4.055555556,11.81033708,51,2.114,29.193,3.693,5.783707865,5,4,9
652,36,18.11111111,3.944785276,121,228,5,6,31,28,282,557,628,165,54,35,114,0,823,64.41,11.4,8.1,10.32,9.1,7.3,5.714285714,15.47883424,101,3.601,30.366,2.031,5.883424408,6,5,11
322,21,15.33333333,3.791925466,36,133,0,0,16,21,128,240,278,64,21,27,75,0,379,75.2,10.1,6,8.69,6.9,6.31,5.571428571,12.34705882,35,1.2,17.329,2.471,5.650735294,4,4,8
506,30,16.86666667,3.484189723,61,177,6,2,22,34,202,426,492,125,40,29,75,0,550,82.24,8.6,5.4,7.82,6.6,6.13,5.785714286,12.25760766,47,0.415,25.823,2.762,5.430952381,5,5,10
469,30,15.63333333,3.620469083,61,171,2,3,19,44,184,367,436,116,28,30,82,1,529,75.61,9.7,5.8,9.15,7.1,6.73,4.4375,13.28338624,59,0.257,25.796,3.947,5.704485488,5,4,9
236,18,13.11111111,3.800847458,36,87,0,0,1,16,138,217,231,42,13,9,55,0,283,77.03,8.3,5.3,8.39,6,6.78,4.722222222,13.04716418,33,0.393,15.797,1.809,5.612745098,3,3,6
624,29,21.51724138,3.823717949,101,229,3,0,21,28,283,540,596,177,61,20,114,0,737,68.4,10.5,8.6,9.69,10.3,7.37,12.875,16.8724812,93,0.421,25.291,3.288,5.611524164,6,6,12
648,33,19.63636364,3.918209877,104,260,0,0,21,29,236,493,569,153,55,21,129,0,796,70.73,10.1,7.7,8.87,8.7,6.48,7,13.98617801,72,0.353,26.63,6.016,5.599303136,4,5,9
433,20,21.65,3.866050808,63,192,0,0,8,20,195,358,397,89,22,20,84,0,542,68.1,9.8,8.7,7.54,8.7,6.17,10.2,13.9,39,0.143,17.613,2.243,5.244444444,4,4,8
425,31,13.70967742,3.950588235,58,178,0,1,3,12,185,364,402,89,32,18,81,0,537,75.71,9.5,5.8,7.47,5.7,6.08,5.25,11.62724936,45,0.427,25.803,4.77,5.390306122,4,5,9
402,23,17.47826087,3.728855721,50,177,1,4,12,29,187,354,380,82,12,27,74,0,439,82.14,8.3,5.4,7.71,6.6,6.07,5.125,12.15530086,38,0.568,20.202,2.23,5.418803419,5,5,10
378,25,15.12,3.894179894,58,141,1,0,3,61,207,357,373,89,23,18,82,1,446,82.65,7.7,5.2,7.07,5.8,6.5,5.5625,13.10143266,48,2.084,20.449,2.467,5.335243553,4,4,8
200,14,14.28571429,4.065,35,76,1,0,5,14,124,192,197,52,19,15,32,0,256,65.01,10.7,7.8,9.74,8.3,7.51,6.142857143,15.83454545,35,0.496,11.869,1.635,5.784090909,4,4,8
456,23,19.82608696,4.153508772,96,179,0,0,2,29,228,393,435,105,29,33,86,0,627,61.56,12.2,9.2,9.39,9.5,7.15,5.25,15.85870504,69,0.221,20.516,2.263,5.575471698,4,4,8
132,6,22,3.75,17,60,0,0,0,17,77,118,126,32,8,5,22,0,152,77.06,9.3,7.4,7.78,8.7,6.63,7,14.92820513,15,0.093,5.443,0.464,5.333333333,2,3,5
477,31,15.38709677,3.888888889,75,185,0,1,21,27,224,424,459,117,36,23,75,0,582,74.69,9.7,6.2,8.52,6.8,6.94,4.6875,14.06666667,70,0.448,25.671,4.881,5.578571429,6,4,10
519,39,13.30769231,3.564547206,66,179,3,2,28,34,229,449,503,107,42,37,82,0,586,76.72,8.8,5.4,8.74,6.4,7.03,3.95,13.74975845,74,1.784,34.313,2.903,5.694711538,5,5,10
424,21,20.19047619,4.285377358,85,169,1,1,4,24,175,334,388,114,23,25,89,0,569,60.24,12,9.7,10.56,10.9,6.56,8,14.72124031,48,0.312,18.13,2.558,5.81185567,4,4,8
398,20,19.9,3.874371859,69,170,1,0,18,24,167,331,368,83,22,22,74,0,487,70.43,10.7,7.8,8.35,8.5,6.61,6.416666667,14.39073446,47,2.157,16.933,0.909,5.505649718,4,4,8
457,33,13.84848485,3.787746171,69,192,2,11,3,24,201,408,448,87,22,33,82,0,541,84.47,9,4.5,7.41,5.4,5.97,7,11.25810945,44,1.175,30.095,1.73,5.437810945,4,6,10
357,19,18.78947368,4.140056022,73,134,0,3,16,12,187,323,339,89,31,27,63,0,482,63.09,12,8.6,10.38,9.6,7.52,6.916666667,16.38603175,61,3.455,13.993,1.552,5.847619048,4,4,8
388,21,18.47619048,3.744845361,59,168,0,2,11,22,155,320,364,78,24,22,77,0,477,71.65,10.4,7.4,7.31,7,6.09,5.857142857,12.74985591,36,1.101,15.916,3.983,5.319884726,4,4,8
108,4,27,3.787037037,17,51,0,0,0,2,60,93,100,20,6,4,21,0,137,62.72,11.7,10.8,6.74,10.5,6.77,11.5,16.87247525,12,0.089,3.465,0.446,5.128712871,3,2,5
396,16,24.75,4.04040404,69,126,0,0,7,8,129,258,314,129,24,10,78,0,539,52.09,12.5,10.7,10.56,10.7,6.51,5.928571429,14.52372093,42,0,13.296,2.704,5.780346821,4,4,8
348,25,13.92,3.594827586,44,128,0,0,10,20,156,305,339,90,17,15,65,0,402,83.86,8.7,4.7,6.31,4.8,6.08,4.444444444,11.6951634,35,0.978,20.032,3.989,5.267973856,4,4,8
442,25,17.68,3.714932127,41,202,0,2,11,22,165,345,402,82,21,27,85,0,520,80.82,9.2,5.9,7.07,6.5,5.98,6.833333333,12.26936709,39,2.135,21.953,0.913,5.273417722,4,4,8
520,27,19.25925926,3.721153846,60,214,0,0,14,18,204,428,494,102,26,44,96,0,593,79.6,9,6.4,7.54,7.5,6.13,7.25,12.98300654,48,0.5,22.28,4.22,5.357298475,5,4,9
489,22,22.22727273,3.72801636,72,168,0,4,29,25,243,442,472,118,44,24,71,0,562,69.11,10.2,8.3,10.27,10.5,7.7,13.375,17.5,79,1.235,16.853,3.91,5.660146699,5,5,10
381,25,15.24,3.929133858,69,144,2,1,12,23,174,314,343,77,34,24,69,0,484,74.79,10.7,6.2,8.75,6.9,6.23,5,12.25552239,41,1.875,20.31,2.815,5.632835821,4,4,8
285,15,19,4,46,115,0,0,6,20,126,250,272,60,19,15,70,0,364,71.04,11.1,7.6,8.7,8.5,6.64,6.416666667,14.28747082,35,1.077,10.78,3.143,5.513513514,4,4,8
294,16,18.375,3.840136054,39,122,0,0,14,8,139,263,284,62,21,14,62,0,360,72.16,10,7.2,8.87,8,6.96,6,14.80625,41,1.721,13.083,1.196,5.5859375,4,4,8
414,19,21.78947368,3.961352657,67,149,0,1,22,16,197,366,396,107,25,20,75,0,511,69.31,11.3,8.3,10.15,10.3,7.08,9,15.88871508,57,1.27,15.732,1.998,5.735376045,5,5,10
422,18,23.44444444,3.938388626,66,192,0,2,10,43,165,333,389,76,19,32,87,0,519,66.88,11.6,9.2,8.59,10.2,6.3,8.5,14.57448819,39,1.849,15.378,0.773,5.434895833,4,4,8
691,46,15.02173913,3.781476122,103,280,0,2,19,40,248,580,656,162,37,22,127,0,819,75.4,9.3,5.9,7.87,6.1,6.32,6.666666667,12.30272425,78,0.726,38.163,7.111,5.512437811,5,5,10
673,39,17.25641026,3.775631501,110,233,10,1,42,38,266,561,644,150,57,34,108,0,807,73.47,10.1,6.7,9.68,8.3,7.08,5.625,14.74940966,96,1.082,31.96,5.958,5.691901408,6,5,11
398,25,15.92,3.851758794,51,179,0,0,4,22,144,273,320,73,26,25,70,0,477,82.34,9.7,5.3,7.53,6.3,5.89,5.928571429,11.64156863,35,3.444,20.142,1.414,5.389355742,4,4,8
653,45,14.51111111,3.704441041,94,241,9,9,25,49,262,554,621,154,50,50,113,0,754,75.4,8.8,5.9,8.28,6.4,6.97,5,13.95636364,94,4.526,36.221,4.254,5.58076225,6,6,12
410,19,21.57894737,3.66097561,48,186,0,0,13,12,184,344,388,96,23,32,66,0,470,77.47,9,7.2,7.49,8.2,6.46,7.333333333,14.39138122,43,1.541,16.227,1.232,5.303867403,4,5,9
300,13,23.07692308,3.833333333,52,119,0,0,21,16,136,241,280,67,15,18,53,0,358,68.91,10.7,8.4,10.44,10.7,7.68,12.875,17.52,49,0.444,11.303,1.255,5.788844622,4,4,8
597,24,24.875,3.864321608,73,277,0,0,4,37,197,471,545,128,32,26,128,0,725,73.1,10.1,8.9,7.26,9.9,6.06,10.8,14.56855615,45,0.263,20.76,2.977,5.190730838,4,4,8
654,31,21.09677419,3.668195719,91,230,14,3,51,30,273,572,639,171,49,28,116,0,744,71.85,9.8,7.3,9.51,8.7,7.21,6.666666667,15.5218622,94,0.676,25.264,5.062,5.696461825,6,6,12
342,24,14.25,4.049707602,65,125,0,0,9,12,145,282,317,74,25,17,64,0,437,75.5,10.1,5.9,8.92,6.9,6.4,4.05,12.47473684,41,0.071,19.102,4.827,5.697368421,4,4,8
567,45,12.6,3.774250441,93,205,0,1,4,36,243,474,541,159,46,32,103,0,667,76.82,9.4,5.4,8.62,6.3,6.32,3.041666667,11.91564854,64,0.7,36.145,8.156,5.616494845,5,5,10
496,14,35.42857143,4.129032258,77,242,0,0,1,54,204,417,462,110,29,35,92,0,633,54.8,13.4,13.8,9.24,16.2,7.46,11.75,20.76915767,64,0.154,11.388,2.459,5.483801296,5,4,9
205,6,34.16666667,3.926829268,28,86,0,1,3,8,117,199,202,56,10,7,41,1,259,56.93,12.7,13,8.95,14.9,7.3,11.875,19.77634409,25,0.027,5.084,0.889,5.47311828,4,4,8
361,29,12.44827586,3.487534626,45,144,16,2,21,22,139,284,334,69,26,16,59,0,410,77.74,9,5,7.58,5,6.3,3.75,11.62372881,40,1.347,23.681,3.973,5.44,4,4,8
606,31,19.5483871,3.99669967,101,269,0,3,14,41,219,487,561,111,46,37,116,0,759,70.63,11.5,7.8,8.81,8.8,6.34,5.428571429,13.64088398,63,3.718,24.527,2.755,5.569060773,5,5,10
347,17,20.41176471,3.760806916,49,149,1,0,10,20,163,294,326,62,18,37,67,0,423,69.92,10.6,8,7.54,8.1,6.53,7.333333333,14.32854369,39,0.662,15.025,1.314,5.35483871,4,4,8
585,29,20.17241379,3.832478632,85,264,0,1,9,35,229,489,551,122,39,54,112,0,720,70.43,10.5,7.8,8.41,8.5,6.45,7.583333333,13.9922807,63,1.723,25.102,2.176,5.506822612,5,5,10
496,26,19.07692308,4.147177419,84,175,0,2,14,16,190,390,447,159,48,17,85,0,646,57.06,10.6,8.8,12.11,10,6.75,5.25,13.78169492,63,0.276,20.138,5.585,5.958139535,5,4,9
